time,latitude,longitude,altitude
1697742134.9635208,42.34220766666667,-71.08423516666667,-21.500000000000004
1697742135.0650854,42.34220366666667,-71.08423183333333,-21.400000000000002
1697742135.16589,42.342199666666666,-71.08422866666666,-21.400000000000002
1697742135.2598581,42.3421955,-71.08422566666667,-21.400000000000002
1697742135.363002,42.34219133333333,-71.08422333333333,-21.400000000000002
1697742135.4601157,42.342187,-71.08422083333333,-21.400000000000002
1697742135.5606823,42.34218283333333,-71.08421916666667,-21.300000000000004
1697742135.6635354,42.3421785,-71.0842175,-21.400000000000002
1697742135.7609644,42.342173833333334,-71.08421666666666,-21.300000000000004
1697742135.86156,42.3421695,-71.08421566666667,-21.400000000000002
1697742135.9629693,42.342165333333334,-71.08421516666667,-21.400000000000002
1697742136.0623524,42.342161,-71.084215,-21.400000000000002
1697742136.1563141,42.342156833333334,-71.08421516666667,-21.400000000000002
1697742136.265214,42.342152666666664,-71.08421566666667,-21.400000000000002
1697742136.3605878,42.3421485,-71.08421583333333,-21.400000000000002
1697742136.4621537,42.3421445,-71.0842165,-21.500000000000004
1697742136.5626798,42.342139833333334,-71.08421766666666,-21.400000000000002
1697742136.6713276,42.342135999999996,-71.08421883333334,-21.500000000000004
1697742136.7661698,42.34213183333333,-71.08422016666667,-21.500000000000004
1697742136.864263,42.342127833333336,-71.08422166666666,-21.500000000000004
1697742136.9678912,42.34212383333333,-71.08422366666667,-21.500000000000004
1697742137.060982,42.34211966666667,-71.08422583333333,-21.6
1697742137.1647067,42.34211583333333,-71.084228,-21.6
1697742137.2631197,42.342111833333334,-71.0842305,-21.6
1697742137.3623405,42.342108,-71.08423283333333,-21.6
1697742137.4677885,42.342104166666665,-71.08423583333334,-21.6
1697742137.5622137,42.342100333333335,-71.08423916666666,-21.700000000000003
1697742137.6697705,42.34209666666667,-71.08424216666667,-21.700000000000003
1697742137.7658427,42.342093,-71.08424533333333,-21.700000000000003
1697742137.8643491,42.342089333333334,-71.084249,-21.700000000000003
1697742137.957781,42.342085833333336,-71.08425266666667,-21.6
1697742138.0622485,42.34208233333333,-71.08425666666666,-21.6
1697742138.1608996,42.342079,-71.08426033333333,-21.6
1697742138.2616012,42.342075666666666,-71.084264,-21.6
1697742138.3616705,42.3420725,-71.08426766666666,-21.700000000000003
1697742138.4611654,42.3420695,-71.08427166666667,-21.700000000000003
1697742138.563246,42.342066333333335,-71.08427566666667,-21.700000000000003
1697742138.6655617,42.3420635,-71.08428,-21.700000000000003
1697742138.7641199,42.34206016666667,-71.0842835,-21.700000000000003
1697742138.858588,42.34205716666666,-71.08428716666667,-21.700000000000003
1697742138.9611058,42.34205466666667,-71.084291,-21.700000000000003
1697742139.0608983,42.342052,-71.08429433333333,-21.700000000000003
1697742139.1587868,42.3420495,-71.08429766666667,-21.700000000000003
1697742139.2599576,42.34204716666667,-71.08430083333333,-21.700000000000003
1697742139.3605187,42.342044666666666,-71.08430383333334,-21.700000000000003
1697742139.4611726,42.342042666666664,-71.08430683333333,-21.700000000000003
1697742139.5621598,42.34204066666667,-71.08430983333334,-21.700000000000003
1697742139.6687639,42.342039166666666,-71.08431266666666,-21.6
1697742139.757376,42.342037166666664,-71.08431533333334,-21.6
1697742139.8635888,42.3420355,-71.0843175,-21.6
1697742139.960635,42.342033666666666,-71.08431983333334,-21.6
1697742140.061088,42.342032,-71.08432183333333,-21.500000000000004
1697742140.1629293,42.3420305,-71.084324,-21.500000000000004
1697742140.2620556,42.342029,-71.08432566666667,-21.500000000000004
1697742140.3615198,42.34202766666667,-71.08432733333333,-21.500000000000004
1697742140.4623375,42.342026,-71.08432883333333,-21.500000000000004
1697742140.5595474,42.342025,-71.0843305,-21.500000000000004
1697742140.6589713,42.34202366666667,-71.0843315,-21.500000000000004
1697742140.7603092,42.3420225,-71.084333,-21.500000000000004
1697742140.8591833,42.3420215,-71.0843345,-21.500000000000004
1697742140.961104,42.34202066666667,-71.08433566666666,-21.400000000000002
1697742141.0619776,42.342019666666666,-71.08433683333334,-21.400000000000002
1697742141.16126,42.34201866666667,-71.084338,-21.400000000000002
1697742141.2610383,42.34201766666666,-71.08433933333333,-21.400000000000002
1697742141.3603678,42.3420165,-71.08434066666666,-21.400000000000002
1697742141.45954,42.342016,-71.08434183333334,-21.300000000000004
1697742141.5573168,42.34201483333333,-71.08434316666667,-21.300000000000004
1697742141.6637936,42.342013666666666,-71.08434433333333,-21.300000000000004
1697742141.7619236,42.34201266666667,-71.08434566666666,-21.300000000000004
1697742141.8591888,42.342011666666664,-71.084347,-21.300000000000004
1697742141.9622226,42.34201066666667,-71.084348,-21.300000000000004
1697742142.061521,42.34200933333333,-71.08434933333334,-21.300000000000004
1697742142.1588585,42.342008166666666,-71.0843505,-21.300000000000004
1697742142.2605653,42.34200716666667,-71.084352,-21.300000000000004
1697742142.3586223,42.342006,-71.08435316666667,-21.300000000000004
1697742142.4566827,42.342004833333334,-71.08435483333334,-21.300000000000004
1697742142.5608158,42.3420035,-71.0843565,-21.300000000000004
1697742142.6632192,42.34200216666667,-71.084358,-21.300000000000004
1697742142.7614548,42.342000666666664,-71.08435966666667,-21.400000000000002
1697742142.8615654,42.341999333333334,-71.08436133333333,-21.400000000000002
1697742142.9612496,42.34199783333333,-71.084363,-21.400000000000002
1697742143.0601275,42.341996333333334,-71.084365,-21.400000000000002
1697742143.1584296,42.3419945,-71.08436683333333,-21.400000000000002
1697742143.2590806,42.341993,-71.08436883333333,-21.400000000000002
1697742143.3542938,42.3419915,-71.08437083333334,-21.400000000000002
1697742143.4576194,42.34198966666667,-71.08437266666667,-21.300000000000004
1697742143.5567636,42.341988,-71.08437483333333,-21.200000000000003
1697742143.6571486,42.341986166666665,-71.08437716666667,-21.300000000000004
1697742143.7568846,42.3419845,-71.0843795,-21.200000000000003
1697742143.8570058,42.341982333333334,-71.084382,-21.200000000000003
1697742143.9587555,42.34198033333333,-71.0843845,-21.300000000000004
1697742144.0579937,42.34197833333333,-71.084387,-21.300000000000004
1697742144.1563923,42.341976,-71.0843895,-21.300000000000004
1697742144.2548943,42.341974,-71.084392,-21.300000000000004
1697742144.3574777,42.34197183333333,-71.0843945,-21.300000000000004
1697742144.4548795,42.341969666666664,-71.08439716666666,-21.300000000000004
1697742144.5560744,42.3419675,-71.0844,-21.300000000000004
1697742144.6605184,42.341965333333334,-71.08440233333333,-21.300000000000004
1697742144.7578726,42.341963,-71.0844055,-21.300000000000004
1697742144.8594224,42.34196083333333,-71.08440816666666,-21.300000000000004
1697742144.9580927,42.3419585,-71.084411,-21.300000000000004
1697742145.0569518,42.341956,-71.08441416666666,-21.300000000000004
1697742145.1525714,42.3419535,-71.08441733333333,-21.300000000000004
1697742145.257845,42.341951,-71.08442033333333,-21.300000000000004
1697742145.355303,42.341948333333335,-71.08442366666667,-21.300000000000004
1697742145.456763,42.34194566666667,-71.08442683333334,-21.300000000000004
1697742145.557635,42.341943,-71.08443033333333,-21.300000000000004
1697742145.6612523,42.34194016666667,-71.08443383333334,-21.300000000000004
1697742145.7578332,42.341937333333334,-71.08443733333333,-21.300000000000004
1697742145.8568883,42.341934333333334,-71.084441,-21.300000000000004
1697742145.9588854,42.34193116666667,-71.08444466666667,-21.300000000000004
1697742146.0527644,42.341928,-71.08444833333333,-21.300000000000004
1697742146.1563542,42.34192483333333,-71.08445183333333,-21.300000000000004
1697742146.2567322,42.34192133333333,-71.08445566666667,-21.400000000000002
1697742146.355431,42.341918,-71.08445933333333,-21.400000000000002
1697742146.4564993,42.34191466666667,-71.0844635,-21.400000000000002
1697742146.5591626,42.34191116666667,-71.08446733333334,-21.400000000000002
1697742146.6592598,42.341907666666664,-71.08447116666666,-21.500000000000004
1697742146.7571256,42.341904166666666,-71.084475,-21.500000000000004
1697742146.8578577,42.3419005,-71.08447866666667,-21.400000000000002
1697742146.954738,42.34189683333334,-71.08448266666667,-21.400000000000002
1697742147.0597959,42.34189283333333,-71.0844865,-21.400000000000002
1697742147.1603272,42.341889,-71.0844905,-21.400000000000002
1697742147.2583053,42.341885,-71.0844945,-21.400000000000002
1697742147.357991,42.341881,-71.08449833333333,-21.400000000000002
1697742147.458127,42.34187716666667,-71.0845025,-21.400000000000002
1697742147.5600636,42.34187283333333,-71.0845065,-21.400000000000002
1697742147.6638522,42.341868833333336,-71.08451033333333,-21.400000000000002
1697742147.7618608,42.3418645,-71.0845145,-21.400000000000002
1697742147.854448,42.34186033333334,-71.08451866666667,-21.400000000000002
1697742147.9615836,42.341856166666666,-71.08452316666667,-21.500000000000004
1697742148.0605998,42.34185183333334,-71.0845275,-21.500000000000004
1697742148.156221,42.341847333333334,-71.08453183333333,-21.500000000000004
1697742148.257115,42.34184283333333,-71.08453616666667,-21.500000000000004
1697742148.3551633,42.3418385,-71.084541,-21.500000000000004
1697742148.456055,42.341834,-71.084546,-21.500000000000004
1697742148.5570421,42.3418295,-71.08455083333334,-21.500000000000004
1697742148.6609879,42.341825,-71.08455583333334,-21.500000000000004
1697742148.7529604,42.341820166666665,-71.08456083333333,-21.6
1697742148.8561718,42.3418155,-71.084566,-21.6
1697742148.9589672,42.341810833333334,-71.08457116666666,-21.6
1697742149.0583274,42.341806,-71.08457666666666,-21.6
1697742149.1581604,42.34180116666667,-71.084582,-21.6
1697742149.2571993,42.34179616666667,-71.0845875,-21.6
1697742149.3554673,42.34179116666667,-71.084593,-21.6
1697742149.4550557,42.341786166666665,-71.08459866666666,-21.6
1697742149.556208,42.341781166666664,-71.08460433333333,-21.6
1697742149.6566858,42.34177616666667,-71.08461,-21.6
1697742149.7569754,42.341771,-71.084616,-21.6
1697742149.856239,42.34176583333333,-71.08462183333333,-21.6
1697742149.9564743,42.341760666666666,-71.08462783333333,-21.6
1697742150.0577688,42.3417555,-71.084634,-21.6
1697742150.1569312,42.341750166666664,-71.08464016666667,-21.6
1697742150.256052,42.34174483333334,-71.0846465,-21.6
1697742150.3563387,42.3417395,-71.08465283333334,-21.6
1697742150.4548721,42.341734333333335,-71.08465933333333,-21.6
1697742150.5504813,42.34172916666667,-71.08466616666666,-21.6
1697742150.661069,42.34172383333333,-71.08467283333333,-21.6
1697742150.7579103,42.3417185,-71.0846795,-21.6
1697742150.8572998,42.341713,-71.08468633333334,-21.6
1697742150.957318,42.3417075,-71.084693,-21.6
1697742151.0574656,42.341702,-71.08469983333333,-21.6
1697742151.1556203,42.34169633333333,-71.08470683333333,-21.6
1697742151.257577,42.341690666666665,-71.08471383333334,-21.6
1697742151.3580785,42.341685,-71.08472083333334,-21.6
1697742151.4511244,42.341679166666665,-71.084728,-21.6
1697742151.5553403,42.34167333333333,-71.08473516666666,-21.6
1697742151.6601925,42.3416675,-71.08474233333334,-21.6
1697742151.756858,42.3416615,-71.08474966666667,-21.6
1697742151.8566444,42.3416555,-71.08475683333333,-21.6
1697742151.9567475,42.3416495,-71.08476433333334,-21.700000000000003
1697742152.0553162,42.34164333333333,-71.08477166666667,-21.700000000000003
1697742152.156657,42.34163733333333,-71.08477916666666,-21.700000000000003
1697742152.2564476,42.341631166666666,-71.08478666666667,-21.700000000000003
1697742152.3526146,42.341625,-71.08479416666667,-21.700000000000003
1697742152.4552207,42.341618833333335,-71.08480166666666,-21.700000000000003
1697742152.5554867,42.34161266666667,-71.0848095,-21.700000000000003
1697742152.6587365,42.3416065,-71.08481716666667,-21.700000000000003
1697742152.754615,42.34160033333333,-71.084825,-21.700000000000003
1697742152.8547885,42.341594,-71.08483266666667,-21.800000000000004
1697742152.9547455,42.341587833333335,-71.0848405,-21.800000000000004
1697742153.0539942,42.34158166666667,-71.08484833333333,-21.800000000000004
1697742153.1542296,42.3415755,-71.08485616666667,-21.800000000000004
1697742153.2496333,42.341569166666666,-71.084864,-21.800000000000004
1697742153.3539867,42.341562833333334,-71.08487183333334,-21.800000000000004
1697742153.4526412,42.34155666666667,-71.08487966666667,-21.800000000000004
1697742153.552568,42.34155033333333,-71.08488766666666,-21.800000000000004
1697742153.6580632,42.341544,-71.0848955,-21.900000000000002
1697742153.754194,42.3415375,-71.08490333333333,-21.900000000000002
1697742153.8532941,42.34153116666667,-71.08491133333334,-21.900000000000002
1697742153.954874,42.34152483333333,-71.08491916666667,-21.900000000000002
1697742154.0552952,42.3415185,-71.08492716666666,-21.900000000000002
1697742154.150951,42.34151216666667,-71.08493516666667,-21.900000000000002
1697742154.2540364,42.34150566666667,-71.08494316666666,-22.000000000000004
1697742154.358176,42.34149933333333,-71.08495116666667,-21.900000000000002
1697742154.452136,42.34149266666667,-71.084959,-22.000000000000004
1697742154.5535061,42.341486333333336,-71.08496716666667,-22.000000000000004
1697742154.6560566,42.34148,-71.08497533333333,-22.000000000000004
1697742154.752967,42.34147333333333,-71.084983,-22.000000000000004
1697742154.8541877,42.341467,-71.08499116666667,-22.1
1697742154.951979,42.34146033333333,-71.084999,-22.1
1697742155.049042,42.34145383333333,-71.085007,-22.1
1697742155.1530926,42.341447333333335,-71.08501533333333,-22.1
1697742155.2535026,42.34144083333333,-71.08502333333334,-22.1
1697742155.3532484,42.34143433333333,-71.085031,-22.1
1697742155.4540305,42.341427833333334,-71.08503916666666,-22.1
1697742155.5550015,42.34142133333334,-71.08504716666667,-22.1
1697742155.6576362,42.341415166666664,-71.08505516666666,-22.200000000000003
1697742155.755023,42.3414085,-71.08506316666667,-22.200000000000003
1697742155.8525681,42.341402,-71.08507116666667,-22.200000000000003
1697742155.9488745,42.3413955,-71.08507933333334,-22.200000000000003
1697742156.0527847,42.341389166666666,-71.08508716666667,-22.200000000000003
1697742156.1533058,42.34138266666667,-71.08509516666666,-22.200000000000003
1697742156.251179,42.34137666666667,-71.08510333333334,-22.200000000000003
1697742156.3511682,42.341370166666664,-71.08511083333333,-22.200000000000003
1697742156.4503639,42.34136383333333,-71.08511866666667,-22.200000000000003
1697742156.5545282,42.34135766666667,-71.0851265,-22.200000000000003
1697742156.657751,42.341351333333336,-71.08513383333333,-22.200000000000003
1697742156.752965,42.34134533333334,-71.08514166666667,-22.200000000000003
1697742156.848697,42.3413395,-71.08514883333334,-22.200000000000003
1697742156.9532332,42.3413335,-71.08515633333333,-22.200000000000003
1697742157.051528,42.341327666666665,-71.0851635,-22.200000000000003
1697742157.153148,42.34132183333333,-71.08517033333334,-22.200000000000003
1697742157.2532938,42.34131633333333,-71.08517716666667,-22.200000000000003
1697742157.3515189,42.34131083333333,-71.08518366666667,-22.200000000000003
1697742157.4517274,42.34130566666666,-71.08519016666666,-22.300000000000004
1697742157.554217,42.341300333333336,-71.08519633333333,-22.300000000000004
1697742157.656519,42.3412955,-71.0852025,-22.300000000000004
1697742157.7501001,42.341290666666666,-71.08520833333333,-22.300000000000004
1697742157.8554718,42.341286,-71.08521383333333,-22.300000000000004
1697742157.9547858,42.341281333333335,-71.0852195,-22.300000000000004
1697742158.0533931,42.341277,-71.08522466666666,-22.300000000000004
1697742158.153935,42.34127266666667,-71.08523,-22.300000000000004
1697742158.2524118,42.341268666666664,-71.08523483333333,-22.400000000000002
1697742158.3540683,42.341264833333334,-71.08524,-22.400000000000002
1697742158.4539871,42.34126083333334,-71.08524466666667,-22.400000000000002
1697742158.5547545,42.341257166666665,-71.08524933333334,-22.400000000000002
1697742158.6527383,42.341253333333334,-71.08525383333334,-22.400000000000002
1697742158.7536829,42.341249833333336,-71.08525816666666,-22.400000000000002
1697742158.8542805,42.3412465,-71.0852625,-22.400000000000002
1697742158.9540875,42.34124283333333,-71.0852665,-22.400000000000002
1697742159.056489,42.34123983333333,-71.0852705,-22.500000000000004
1697742159.1539595,42.3412365,-71.08527433333333,-22.500000000000004
1697742159.2565675,42.341233833333334,-71.08527833333333,-22.500000000000004
1697742159.3539395,42.341230833333334,-71.085282,-22.500000000000004
1697742159.4515955,42.341227833333335,-71.0852855,-22.500000000000004
1697742159.5498607,42.341225,-71.085289,-22.500000000000004
1697742159.6567395,42.3412225,-71.08529233333333,-22.500000000000004
1697742159.7533817,42.341219833333334,-71.08529533333333,-22.500000000000004
1697742159.853997,42.3412175,-71.0852985,-22.500000000000004
1697742159.9543574,42.341215166666665,-71.0853015,-22.6
1697742160.0540776,42.34121283333333,-71.0853045,-22.6
1697742160.1551304,42.34121066666667,-71.085307,-22.6
1697742160.2552342,42.3412085,-71.08530966666666,-22.6
1697742160.3536065,42.3412065,-71.08531233333333,-22.6
1697742160.4479249,42.34120466666667,-71.08531466666666,-22.6
1697742160.55469,42.341202833333334,-71.085317,-22.6
1697742160.6563714,42.341201,-71.085319,-22.6
1697742160.7517934,42.34119966666667,-71.08532133333334,-22.6
1697742160.8532493,42.341198166666665,-71.08532316666667,-22.6
1697742160.9534159,42.341196833333335,-71.08532516666666,-22.6
1697742161.0546021,42.3411955,-71.08532683333334,-22.6
1697742161.1521528,42.34119416666667,-71.0853285,-22.6
1697742161.2529476,42.341192666666664,-71.08533033333333,-22.6
1697742161.3497229,42.34119166666667,-71.085332,-22.6
1697742161.451606,42.34119033333333,-71.08533366666667,-22.6
1697742161.5514417,42.341189166666666,-71.08533533333333,-22.6
1697742161.6554992,42.341188,-71.08533716666666,-22.6
1697742161.7571208,42.34118683333333,-71.08533883333334,-22.6
1697742161.8547914,42.34118566666667,-71.0853405,-22.6
1697742161.9544864,42.3411845,-71.085342,-22.6
1697742162.054397,42.34118333333333,-71.08534383333334,-22.6
1697742162.1531723,42.341182,-71.0853455,-22.6
1697742162.2497532,42.34118083333333,-71.08534716666666,-22.6
1697742162.3546112,42.3411795,-71.08534866666666,-22.6
1697742162.4500742,42.34117833333333,-71.0853505,-22.6
1697742162.5514488,42.34117716666667,-71.085352,-22.700000000000003
1697742162.6550915,42.34117583333333,-71.08535383333333,-22.6
1697742162.7531967,42.3411745,-71.08535566666667,-22.700000000000003
1697742162.853787,42.34117333333333,-71.08535766666667,-22.700000000000003
1697742162.9527428,42.341171833333334,-71.08535933333333,-22.700000000000003
1697742163.054458,42.3411705,-71.08536133333334,-22.6
1697742163.1482186,42.34116916666667,-71.0853635,-22.6
1697742163.2537842,42.3411675,-71.08536533333333,-22.700000000000003
1697742163.3534794,42.34116616666667,-71.08536766666667,-22.700000000000003
1697742163.4560783,42.3411645,-71.08536983333333,-22.6
1697742163.5560544,42.34116266666667,-71.08537183333334,-22.700000000000003
1697742163.6591911,42.341161166666666,-71.08537433333333,-22.700000000000003
1697742163.7527447,42.341159166666664,-71.08537683333333,-22.700000000000003
1697742163.851482,42.34115716666667,-71.08537933333334,-22.700000000000003
1697742163.952802,42.34115516666667,-71.08538183333333,-22.700000000000003
1697742164.0484247,42.34115283333333,-71.0853845,-22.700000000000003
1697742164.1512105,42.3411505,-71.08538733333333,-22.700000000000003
1697742164.2536182,42.341148,-71.0853905,-22.700000000000003
1697742164.350174,42.34114566666667,-71.08539366666666,-22.700000000000003
1697742164.4518728,42.341142833333336,-71.0853965,-22.700000000000003
1697742164.5512824,42.34114016666667,-71.08540016666667,-22.700000000000003
1697742164.6570575,42.341137333333336,-71.08540366666666,-22.700000000000003
1697742164.75663,42.3411345,-71.08540716666667,-22.700000000000003
1697742164.8541827,42.34113166666667,-71.08541116666666,-22.700000000000003
1697742164.948709,42.3411285,-71.08541483333333,-22.800000000000004
1697742165.0534668,42.3411255,-71.08541883333334,-22.800000000000004
1697742165.1528363,42.341122166666665,-71.085423,-22.800000000000004
1697742165.2539036,42.34111883333333,-71.08542716666666,-22.800000000000004
1697742165.352466,42.341115333333335,-71.08543133333333,-22.800000000000004
1697742165.4502425,42.341111833333336,-71.08543566666667,-22.800000000000004
1697742165.5542371,42.341108166666665,-71.08544016666667,-22.800000000000004
1697742165.6577432,42.3411045,-71.08544466666666,-22.700000000000003
1697742165.7538025,42.341100833333336,-71.08544916666666,-22.700000000000003
1697742165.848679,42.341097166666664,-71.08545383333333,-22.800000000000004
1697742165.9527934,42.34109333333333,-71.08545866666667,-22.800000000000004
1697742166.052132,42.3410895,-71.08546333333334,-22.700000000000003
1697742166.1529412,42.34108583333333,-71.085468,-22.700000000000003
1697742166.2544708,42.341081833333334,-71.0854725,-22.700000000000003
1697742166.353511,42.341078,-71.08547733333333,-22.700000000000003
1697742166.4530969,42.341074166666665,-71.085482,-22.700000000000003
1697742166.5534306,42.3410705,-71.08548683333333,-22.700000000000003
1697742166.6589425,42.3410665,-71.0854915,-22.700000000000003
1697742166.7489614,42.341062666666666,-71.08549633333334,-22.700000000000003
1697742166.8560648,42.341059,-71.085501,-22.700000000000003
1697742166.9542754,42.34105516666666,-71.08550566666666,-22.700000000000003
1697742167.05218,42.34105133333333,-71.08551,-22.700000000000003
1697742167.1532376,42.34104766666667,-71.0855145,-22.700000000000003
1697742167.2521646,42.34104416666667,-71.085519,-22.700000000000003
1697742167.3531544,42.341040666666665,-71.085523,-22.700000000000003
1697742167.4556277,42.34103733333333,-71.085527,-22.700000000000003
1697742167.5523324,42.341034,-71.085531,-22.700000000000003
1697742167.6530087,42.341031,-71.08553466666666,-22.700000000000003
1697742167.752655,42.34102816666667,-71.08553816666667,-22.700000000000003
1697742167.8555486,42.341025333333334,-71.08554133333334,-22.700000000000003
1697742167.9526672,42.34102266666667,-71.0855445,-22.700000000000003
1697742168.0549078,42.34102033333333,-71.08554733333334,-22.700000000000003
1697742168.1536453,42.341018166666665,-71.08555,-22.700000000000003
1697742168.2530456,42.341016,-71.0855525,-22.6
1697742168.355664,42.341014,-71.08555466666667,-22.6
1697742168.4497142,42.341012166666665,-71.085557,-22.6
1697742168.5487645,42.3410105,-71.08555866666667,-22.6
1697742168.6541271,42.341009166666666,-71.08556033333333,-22.700000000000003
1697742168.7535021,42.341007833333336,-71.08556183333333,-22.700000000000003
1697742168.8532631,42.34100683333333,-71.08556316666666,-22.6
1697742168.9541345,42.341005833333334,-71.08556433333334,-22.6
1697742169.0537753,42.341005,-71.08556516666667,-22.6
1697742169.1524658,42.34100433333333,-71.085566,-22.6
1697742169.254483,42.341003666666666,-71.0855665,-22.6
1697742169.355032,42.3410035,-71.08556716666666,-22.6
1697742169.4481905,42.34100316666667,-71.0855675,-22.6
1697742169.5539217,42.341003,-71.08556783333333,-22.700000000000003
1697742169.6578572,42.341002833333334,-71.085568,-22.700000000000003
1697742169.7552834,42.341002833333334,-71.08556816666666,-22.700000000000003
1697742169.852334,42.34100266666667,-71.08556816666666,-22.700000000000003
1697742169.95234,42.34100266666667,-71.08556816666666,-22.700000000000003
1697742170.0514314,42.34100266666667,-71.08556833333333,-22.700000000000003
1697742170.1522186,42.34100266666667,-71.08556833333333,-22.6
1697742170.2520635,42.3410025,-71.08556833333333,-22.6
1697742170.3467808,42.3410025,-71.0855685,-22.6
1697742170.4518318,42.3410025,-71.08556866666666,-22.6
1697742170.5513167,42.3410025,-71.08556883333334,-22.6
1697742170.65597,42.341002333333336,-71.085569,-22.6
1697742170.7524357,42.34100216666667,-71.08556933333334,-22.6
1697742170.8530066,42.341002,-71.08556983333334,-22.6
1697742170.9537072,42.3410015,-71.08557016666667,-22.6
1697742171.0571315,42.341001,-71.08557083333334,-22.6
1697742171.154619,42.3410005,-71.08557166666667,-22.6
1697742171.2488632,42.34099966666667,-71.0855725,-22.500000000000004
1697742171.354431,42.340998666666664,-71.08557366666666,-22.6
1697742171.455014,42.34099766666667,-71.085575,-22.6
1697742171.553767,42.3409965,-71.0855765,-22.6
1697742171.655384,42.340995166666666,-71.08557816666666,-22.6
1697742171.7532861,42.34099333333333,-71.08558016666667,-22.6
1697742171.8530834,42.34099166666667,-71.08558233333333,-22.6
1697742171.9557269,42.34098983333333,-71.08558466666666,-22.6
1697742172.0551314,42.3409875,-71.08558733333334,-22.6
1697742172.1485345,42.340985333333336,-71.08559016666666,-22.6
1697742172.2562478,42.34098266666667,-71.08559316666667,-22.6
1697742172.3535435,42.34098,-71.08559616666666,-22.6
1697742172.4521365,42.34097716666667,-71.08559966666667,-22.6
1697742172.5545998,42.340974333333335,-71.08560316666667,-22.6
1697742172.6560328,42.34097116666667,-71.08560683333333,-22.500000000000004
1697742172.7546911,42.340968,-71.08561083333333,-22.500000000000004
1697742172.8543448,42.34096483333333,-71.08561466666667,-22.6
1697742172.9561455,42.34096133333333,-71.08561883333333,-22.500000000000004
1697742173.0517511,42.340957833333334,-71.085623,-22.500000000000004
1697742173.157044,42.34095416666667,-71.08562733333333,-22.500000000000004
1697742173.2554626,42.3409505,-71.08563183333334,-22.500000000000004
1697742173.3540132,42.34094666666667,-71.08563616666666,-22.500000000000004
1697742173.4546728,42.34094283333334,-71.08564083333333,-22.500000000000004
1697742173.555115,42.340939,-71.08564566666666,-22.500000000000004
1697742173.6592147,42.340935,-71.0856505,-22.500000000000004
1697742173.7544165,42.34093083333333,-71.08565533333334,-22.500000000000004
1697742173.8544722,42.340926833333334,-71.0856605,-22.500000000000004
1697742173.9500108,42.3409225,-71.0856655,-22.400000000000002
1697742174.0533319,42.340918333333335,-71.08567066666667,-22.400000000000002
1697742174.1548452,42.340914,-71.085676,-22.400000000000002
1697742174.2552152,42.34090966666667,-71.08568133333333,-22.400000000000002
1697742174.3557904,42.340905,-71.08568666666666,-22.400000000000002
1697742174.4524598,42.3409005,-71.08569216666666,-22.400000000000002
1697742174.554156,42.340895833333335,-71.08569766666666,-22.400000000000002
1697742174.6584742,42.340891166666665,-71.08570333333333,-22.400000000000002
1697742174.7600133,42.34088633333333,-71.085709,-22.400000000000002
1697742174.8528476,42.3408815,-71.0857145,-22.400000000000002
1697742174.9592953,42.3408765,-71.08572033333333,-22.400000000000002
1697742175.0582738,42.340871666666665,-71.08572616666666,-22.400000000000002
1697742175.156077,42.34086666666666,-71.08573183333333,-22.300000000000004
1697742175.2572641,42.340861833333335,-71.085738,-22.300000000000004
1697742175.3560665,42.34085683333333,-71.085744,-22.400000000000002
1697742175.4557276,42.34085183333333,-71.08575,-22.400000000000002
1697742175.5582075,42.34084683333333,-71.08575616666667,-22.400000000000002
1697742175.6603801,42.34084166666667,-71.08576216666667,-22.300000000000004
1697742175.751423,42.3408365,-71.08576816666667,-22.300000000000004
1697742175.8563464,42.340831333333334,-71.08577416666667,-22.200000000000003
1697742175.9537444,42.340826166666666,-71.08578033333333,-22.200000000000003
1697742176.0536435,42.340821166666665,-71.08578666666666,-22.200000000000003
1697742176.1539197,42.34081583333333,-71.08579283333333,-22.200000000000003
1697742176.2555873,42.34081066666667,-71.08579916666666,-22.200000000000003
1697742176.3546777,42.3408055,-71.0858055,-22.200000000000003
1697742176.45411,42.34080016666667,-71.08581183333334,-22.200000000000003
1697742176.5541315,42.340795,-71.08581833333334,-22.200000000000003
1697742176.6526477,42.34078983333333,-71.08582466666667,-22.200000000000003
1697742176.7546859,42.3407845,-71.085831,-22.200000000000003
1697742176.8528256,42.340779,-71.0858375,-22.200000000000003
1697742176.953186,42.340773666666664,-71.085844,-22.200000000000003
1697742177.0527213,42.3407685,-71.0858505,-22.200000000000003
1697742177.1538224,42.34076316666667,-71.085857,-22.200000000000003
1697742177.2534866,42.34075766666667,-71.08586366666667,-22.200000000000003
1697742177.3521528,42.340752333333334,-71.08587033333333,-22.200000000000003
1697742177.450239,42.34074716666667,-71.085877,-22.200000000000003
1697742177.5481653,42.34074183333333,-71.08588383333333,-22.200000000000003
1697742177.6562629,42.3407365,-71.0858905,-22.200000000000003
1697742177.753365,42.34073133333333,-71.08589733333334,-22.200000000000003
1697742177.8575559,42.340726,-71.08590416666667,-22.200000000000003
1697742177.9591985,42.340720833333336,-71.08591116666666,-22.1
1697742178.0548086,42.34071566666667,-71.08591816666667,-22.1
1697742178.1541104,42.3407105,-71.0859255,-22.200000000000003
1697742178.2562685,42.3407055,-71.08593266666666,-22.200000000000003
1697742178.354508,42.34070066666666,-71.08594,-22.200000000000003
1697742178.4512205,42.34069566666667,-71.0859475,-22.200000000000003
